"source_header_ref","xlcall_category","xlcall_symbol","xlcall_numeric_code","xlcall_flag_kind","xlcall_code_expression","oxfunc_surface_stable_id","oxfunc_canonical_surface_name","oxfunc_match_status","note"
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSoundPlay","266","xlCommand","(266 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFormatShape","267","xlCommand","(267 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcExtendPolygon","268","xlCommand","(268 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFormatAuto","269","xlCommand","(269 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcGallery3dBar","272","xlCommand","(272 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcGallery3dSurface","273","xlCommand","(273 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFillAuto","274","xlCommand","(274 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcCustomizeToolbar","276","xlCommand","(276 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcAddTool","277","xlCommand","(277 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcEditObject","278","xlCommand","(278 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcOnDoubleclick","279","xlCommand","(279 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcOnEntry","280","xlCommand","(280 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWorkbookAdd","281","xlCommand","(281 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWorkbookMove","282","xlCommand","(282 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWorkbookCopy","283","xlCommand","(283 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWorkbookOptions","284","xlCommand","(284 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSaveWorkspace","285","xlCommand","(285 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcChartWizard","288","xlCommand","(288 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcDeleteTool","289","xlCommand","(289 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcMoveTool","290","xlCommand","(290 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWorkbookSelect","291","xlCommand","(291 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWorkbookActivate","292","xlCommand","(292 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcAssignToTool","293","xlCommand","(293 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcCopyTool","295","xlCommand","(295 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcResetTool","296","xlCommand","(296 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcConstrainNumeric","297","xlCommand","(297 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcPasteTool","298","xlCommand","(298 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcPlacement","300","xlCommand","(300 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFillWorkgroup","301","xlCommand","(301 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWorkbookNew","302","xlCommand","(302 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcScenarioCells","305","xlCommand","(305 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcScenarioDelete","306","xlCommand","(306 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcScenarioAdd","307","xlCommand","(307 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcScenarioEdit","308","xlCommand","(308 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcScenarioShow","309","xlCommand","(309 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcScenarioShowNext","310","xlCommand","(310 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcScenarioSummary","311","xlCommand","(311 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcPivotTableWizard","312","xlCommand","(312 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcPivotFieldProperties","313","xlCommand","(313 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcPivotField","314","xlCommand","(314 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcPivotItem","315","xlCommand","(315 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcPivotAddFields","316","xlCommand","(316 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcOptionsCalculation","318","xlCommand","(318 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcOptionsEdit","319","xlCommand","(319 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcOptionsView","320","xlCommand","(320 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcAddinManager","321","xlCommand","(321 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcMenuEditor","322","xlCommand","(322 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcAttachToolbars","323","xlCommand","(323 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcVbaactivate","324","xlCommand","(324 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcOptionsChart","325","xlCommand","(325 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcVbaInsertFile","328","xlCommand","(328 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcVbaProcedureDefinition","330","xlCommand","(330 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcRoutingSlip","336","xlCommand","(336 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcRouteDocument","338","xlCommand","(338 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcMailLogon","339","xlCommand","(339 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcInsertPicture","342","xlCommand","(342 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcEditTool","343","xlCommand","(343 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcGalleryDoughnut","344","xlCommand","(344 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcChartTrend","350","xlCommand","(350 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcPivotItemProperties","352","xlCommand","(352 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWorkbookInsert","354","xlCommand","(354 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcOptionsTransition","355","xlCommand","(355 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcOptionsGeneral","356","xlCommand","(356 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFilterAdvanced","370","xlCommand","(370 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcMailAddMailer","373","xlCommand","(373 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcMailDeleteMailer","374","xlCommand","(374 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcMailReply","375","xlCommand","(375 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcMailReplyAll","376","xlCommand","(376 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcMailForward","377","xlCommand","(377 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcMailNextLetter","378","xlCommand","(378 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcDataLabel","379","xlCommand","(379 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcInsertTitle","380","xlCommand","(380 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFontProperties","381","xlCommand","(381 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcMacroOptions","382","xlCommand","(382 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWorkbookHide","383","xlCommand","(383 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWorkbookUnhide","384","xlCommand","(384 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWorkbookDelete","385","xlCommand","(385 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWorkbookName","386","xlCommand","(386 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcGalleryCustom","388","xlCommand","(388 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcAddChartAutoformat","390","xlCommand","(390 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcDeleteChartAutoformat","391","xlCommand","(391 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcChartAddData","392","xlCommand","(392 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcAutoOutline","393","xlCommand","(393 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcTabOrder","394","xlCommand","(394 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcShowDialog","395","xlCommand","(395 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSelectAll","396","xlCommand","(396 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcUngroupSheets","397","xlCommand","(397 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSubtotalCreate","398","xlCommand","(398 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSubtotalRemove","399","xlCommand","(399 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcRenameObject","400","xlCommand","(400 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWorkbookScroll","412","xlCommand","(412 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWorkbookNext","413","xlCommand","(413 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWorkbookPrev","414","xlCommand","(414 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWorkbookTabSplit","415","xlCommand","(415 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFullScreen","416","xlCommand","(416 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWorkbookProtect","417","xlCommand","(417 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcScrollbarProperties","420","xlCommand","(420 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcPivotShowPages","421","xlCommand","(421 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcTextToColumns","422","xlCommand","(422 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFormatCharttype","423","xlCommand","(423 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcLinkFormat","424","xlCommand","(424 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcTracerDisplay","425","xlCommand","(425 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcTracerNavigate","430","xlCommand","(430 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcTracerClear","431","xlCommand","(431 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcTracerError","432","xlCommand","(432 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcPivotFieldGroup","433","xlCommand","(433 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcPivotFieldUngroup","434","xlCommand","(434 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcCheckboxProperties","435","xlCommand","(435 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
