"surface","file","matches","final_owner","deletion_batch","deletion_route","notes"
"EvalValue","crates/oxfunc_core/src/functions/is_predicates_family.rs","64","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/iseven_fn.rs","12","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/isnumber.rs","19","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/large_fn.rs","4","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/lcm_fn.rs","3","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/legacy_stats_alias_family.rs","12","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/ln_fn.rs","2","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/log_fn.rs","12","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/log10_fn.rs","2","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/lookup_prob_frequency_family.rs","73","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/match_fn.rs","73","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/matrix_family.rs","43","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/max_fn.rs","16","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/maxa_fn.rs","4","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/median_fn.rs","19","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/min_fn.rs","16","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/mina_fn.rs","4","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/misc_conversion_family.rs","15","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/misc_switch_info_family.rs","48","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/mod_fn.rs","2","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/mode_sngl_fn.rs","23","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/moment_stats_family.rs","34","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/mround.rs","2","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/multinomial.rs","3","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/n_fn.rs","18","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/na_fn.rs","3","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/normal_log_family.rs","38","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/not_fn.rs","19","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/now_fn.rs","5","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/number_regex_translate_family.rs","43","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/odd_bond_family.rs","7","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/odd_fn.rs","2","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/offset.rs","19","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/op_add.rs","21","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/op_implicit_intersection.rs","35","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/op_spill_ref.rs","9","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/operator_arithmetic_family.rs","64","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/operator_compare_concat_family.rs","78","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/operator_reference_family.rs","21","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/or_fn.rs","15","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/paired_stats_common.rs","12","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/pearson_fn.rs","4","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/percentile_common.rs","8","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/percentile_exc_fn.rs","4","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/percentile_inc_fn.rs","4","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/percentrank_exc_fn.rs","4","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/percentrank_inc_fn.rs","4","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/permut_fn.rs","2","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/permutationa_fn.rs","2","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/phi_fn.rs","2","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/pivotby_fn.rs","31","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/power_fn.rs","2","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/product.rs","17","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/quartile_exc_fn.rs","5","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/quartile_inc_fn.rs","5","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/quotient_fn.rs","2","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/radians.rs","2","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/rand_fn.rs","4","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/randbetween_fn.rs","17","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/rank_avg_fn.rs","5","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/rank_common.rs","7","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/rank_eq_fn.rs","5","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
"EvalValue","crates/oxfunc_core/src/functions/rank_fn.rs","2","CalcValue/CoreValue","W099-008,W099-012,W099-015","Dispatch and kernel inputs/returns migrate to CalcValue/CoreValue; final type deletion in W099-015.","Native semantic value carrier residue."
